ground,bull_cut,bear_cut,is_n,is_pnl,is_full_win,is_profitable,is_yield_pct,is_weekly_sharpe,is_max_dd,is_calmar,oot_n,oot_pnl,oot_full_win,oot_profitable,oot_yield_pct,oot_weekly_sharpe,oot_max_dd,oot_calmar
0.005,0.30000000000000004,0.15000000000000002,4826.0,36778.60499999999,45.06837961044343,53.937007874015755,10.149970817037131,2.5086302534143856,-20.30873610914181,2.282040513782288,490.0,-585.7799999999987,38.57142857142858,46.73469387755102,-1.4948626060034862,-0.5208586115749806,-16.422654329706244,-1.0086119693093432
0.005,0.30000000000000004,0.2,4748.0,35941.14999999999,45.176916596461666,54.001684919966294,10.056523464190796,2.456923812653752,-20.29412278520194,2.254252162177825,475.0,-467.7599999999997,38.526315789473685,46.94736842105263,-1.2331316339547753,-0.4384536861538356,-14.704621673455732,-0.9103693115017545
0.005,0.30000000000000004,0.25,4704.0,35637.31499999999,45.21683673469388,54.03911564625851,10.038642954905063,2.431452841638733,-20.88230531826678,2.18189031142342,458.0,-172.74500000000262,39.082969432314414,47.59825327510917,-0.47121739913201455,-0.1647683024222594,-12.643908037568263,-0.4028298027236603
0.005,0.30000000000000004,0.30000000000000004,4610.0,34770.95499999999,45.24945770065076,54.05639913232104,9.999015654571876,2.393687525107391,-20.81646254680518,2.158260944822016,452.0,-144.02500000000248,38.93805309734513,47.56637168141593,-0.39964338019634205,-0.139549323086687,-12.044087976045503,-0.35776960465255137
0.005,0.30000000000000004,0.35000000000000003,4529.0,34833.38999999999,45.374254802384634,54.16206668138662,10.188591695464988,2.4138314646042027,-21.133696530653257,2.1307355104411005,433.0,-156.11000000000342,39.03002309468822,47.80600461893764,-0.45463547036177293,-0.1618624603650846,-12.496449369685392,-0.3732902208798457
0.005,0.30000000000000004,0.4,4411.0,33437.65999999999,45.227839492178646,53.95601904330084,10.029699466499025,2.3466969948799616,-21.786106613544153,2.0197018683471653,422.0,-192.92500000000297,39.09952606635071,47.6303317535545,-0.5780669835585464,-0.20513475117809699,-12.897778072121612,-0.44528604991712784
0.005,0.30000000000000004,0.45,4283.0,33531.11499999999,45.365398085454125,54.09759514359094,10.284833485249145,2.3623369820308424,-21.393366175884452,2.07501308399004,401.0,-518.1900000000024,38.90274314214464,47.13216957605985,-1.6218880869363892,-0.5653843879787456,-17.546552855839114,-0.8501865601125037
0.005,0.30000000000000004,0.5,4063.0,34212.779999999984,45.75436869308393,54.44253015013537,10.8623183015318,2.4083494032567834,-20.39834813002177,2.2116249598003863,395.0,-490.4450000000021,39.24050632911392,47.08860759493671,-1.5511516813776471,-0.5370385468183193,-16.563911555993037,-0.8548528278168512
0.005,0.35000000000000003,0.0,4758.0,34762.395,45.08196721311475,53.635981504833964,9.821511969015885,2.4694378082889865,-19.363712607459206,2.319828807082765,492.0,-658.23,38.41463414634146,46.54471544715447,-1.6881246026407097,-0.604902468445379,-15.34807838466634,-1.2037740656783409
0.005,0.35000000000000003,0.05,4731.0,35072.09999999999,45.127879940815895,53.73071232297612,9.93100980684422,2.4951252694058823,-19.29414473301707,2.3410244099196396,489.0,-847.6200000000001,38.036809815950924,46.216768916155424,-2.185428004789471,-0.7820022545410902,-16.49091547870054,-1.4149680843984622
