name,rule,is_n,is_pnl,is_fw,is_prof,oot_n,oot_pnl,oot_fw,oot_prof,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof
w80gex_parity_balance_chg_wf,veto0.175,4403,33744.614999999976,0.4458323870088576,0.5375880081762435,582,4237.12499999999,0.4175257731958763,0.5223367697594502,-160,1101.5250000000087,0.004894407609339735,0.005701091673942393,-11,-354.21000000000186,-0.007432068288103444,-0.0038015101730961565
w80gex_parity_balance_chg_wf,veto0.2,4345,32858.17499999998,0.44533947065592633,0.5373993095512083,579,4180.844999999988,0.4231433506044905,0.5250431778929189,-218,215.08500000001368,0.004401491256408485,0.00551239304890716,-14,-410.4900000000034,-0.0018144908794892611,-0.0010951020396274824
w80gex_parity_balance_chg_wf,veto0.225,4280,32548.484999999986,0.44462616822429907,0.5355140186915888,574,3874.894999999991,0.41986062717770034,0.519163763066202,-283,-94.60499999998137,0.0036881888247812245,0.0036271021892876343,-19,-716.440000000001,-0.005097214306279407,-0.006974516866344316
w80gex_parity_balance_chg_wf,veto0.25,4216,34019.999999999985,0.4444971537001898,0.5367647058823529,569,3849.2999999999947,0.4200351493848858,0.5166959578207382,-347,1376.910000000018,0.00355917430067193,0.004877789380051789,-24,-742.0349999999971,-0.0049226920990939615,-0.009442322111808177
w80gex_parity_balance_chg_wf,tilt0.05,4563,32310.769999999968,0.44071882533421,0.532325224632917,593,4314.014999999992,0.42327150084317033,0.5227655986509275,0,-332.3199999999997,-0.0002191540653078694,0.00043830813061584983,0,-277.3199999999997,-0.001686340640809414,-0.003372681281618828
w80gex_parity_balance_chg_wf,tilt0.1,4563,32483.12499999997,0.44115713346482577,0.5329826868288406,593,4162.854999999992,0.42158516020236086,0.521079258010118,0,-159.9649999999965,0.00021915406530792492,0.0010957703265395136,0,-428.47999999999956,-0.0033726812816188834,-0.005059021922428353
w80gex_parity_balance_chg_wf,tilt0.2,4563,33034.679999999964,0.4415954415954416,0.5336401490247644,593,4287.414999999992,0.42158516020236086,0.5227655986509275,0,391.5899999999965,0.0006574621959237748,0.0017532325224632883,0,-303.9200000000001,-0.0033726812816188834,-0.003372681281618828
w80gex_parity_balance_chg_wf,tilt0.5,4563,35342.05999999997,0.4418145956607495,0.534516765285996,593,4351.299999999992,0.41652613827993257,0.5177065767284992,0,2698.970000000001,0.0008766162612316442,0.002629848783694877,0,-240.03499999999985,-0.00843170320404718,-0.00843170320404718
w80gex_parity_balance_chg_wf,tilt1.0,4563,37710.86499999997,0.4444444444444444,0.5367083059390751,593,3520.3549999999896,0.40809443507588533,0.5126475548060708,0,5067.7750000000015,0.0035064650449265766,0.004821389436774015,0,-1070.9800000000023,-0.016863406408094417,-0.013490725126475533
w20gex_parity_balance_chg_wf,veto0.03,4559,32644.65499999997,0.4413248519412152,0.5319148936170213,592,4525.234999999992,0.4239864864864865,0.5253378378378378,-4,1.5650000000023283,0.0003868725416973362,2.7977114720134644e-05,-1,-66.09999999999945,-0.0009713549974932345,-0.0008004420947085311
w20gex_parity_balance_chg_wf,veto0.05,4557,32693.67999999997,0.4415185429010314,0.532367785824007,592,4158.394999999991,0.4189189189189189,0.5219594594594594,-6,50.59000000000378,0.0005805635015135313,0.00048086932170587904,-1,-432.9400000000005,-0.006038922565060834,-0.0041788204730869305
w20gex_parity_balance_chg_wf,veto0.075,4547,33455.59499999998,0.442269628326369,0.5333186716516385,591,4116.264999999992,0.4179357021996616,0.5228426395939086,-16,812.5050000000119,0.00133164892685117,0.0014317551493373548,-2,-475.0699999999997,-0.007022139284318163,-0.0032956403386377175
w20gex_parity_balance_chg_wf,veto0.1,4540,34180.49999999998,0.4433920704845815,0.5341409691629956,591,3999.214999999992,0.4179357021996616,0.5211505922165821,-23,1537.4100000000108,0.00245409108506367,0.00225405266069445,-2,-592.1199999999999,-0.007022139284318163,-0.004987687715964251
w20gex_parity_balance_chg_wf,veto0.125,4526,34145.854999999974,0.44410075121520104,0.5342465753424658,591,3755.6599999999917,0.41624365482233505,0.5160744500846024,-37,1502.7650000000067,0.0031627718156831963,0.0023596588401646468,-2,-835.6750000000002,-0.008714186661644696,-0.010063829847943961
w20gex_parity_balance_chg_wf,veto0.15,4507,34274.424999999974,0.44464166851564235,0.5351675171954737,590,3497.1499999999905,0.4152542372881356,0.5152542372881356,-56,1631.3350000000064,0.003703689116124509,0.0032806006931725973,-3,-1094.1850000000013,-0.009703604195844151,-0.010884042644410785
w20gex_parity_balance_chg_wf,veto0.175,4488,35093.10499999997,0.4445187165775401,0.535204991087344,586,3291.589999999994,0.41467576791808874,0.5102389078498294,-75,2450.0149999999994,0.003580737178022264,0.0033180745850428517,-7,-1299.744999999998,-0.010282073565891003,-0.015899372082716967
w20gex_parity_balance_chg_wf,veto0.2,4471,35619.934999999976,0.4448669201520912,0.5358980093938717,585,3610.409999999993,0.4188034188034188,0.5128205128205128,-92,2976.8450000000084,0.003928940752573384,0.0040110928915705335,-8,-980.9249999999988,-0.006154422680560934,-0.013317767112033585
w20gex_parity_balance_chg_wf,veto0.225,4450,36657.44499999998,0.4465168539325843,0.5377528089887641,581,3318.4599999999928,0.4165232358003442,0.5111876075731497,-113,4014.3550000000105,0.005578874533066436,0.005865892486462965,-12,-1272.874999999999,-0.008434605683635521,-0.014950672359396622
w20gex_parity_balance_chg_wf,veto0.25,4425,36389.519999999975,0.44677966101694916,0.5371751412429379,578,3138.8999999999924,0.41522491349480967,0.5086505190311419,-138,3746.4300000000076,0.005841681617431316,0.005288224740636727,-15,-1452.4349999999995,-0.009732927989170082,-0.01748776090140447
w20gex_parity_balance_chg_wf,tilt0.05,4563,33044.61999999997,0.4413762875301337,0.5332018408941486,593,4524.584999999992,0.42495784148397975,0.524451939291737,0,401.5300000000061,0.00043830813061584983,0.0013149243918474385,0,-66.75,0.0,-0.001686340640809414
w20gex_parity_balance_chg_wf,tilt0.1,4563,33158.379999999976,0.44115713346482577,0.5334209949594565,593,4406.844999999992,0.42327150084317033,0.5227655986509275,0,515.2900000000081,0.00021915406530792492,0.0015340784571553634,0,-184.48999999999978,-0.001686340640809414,-0.003372681281618828
w20gex_parity_balance_chg_wf,tilt0.2,4563,33387.49999999997,0.4413762875301337,0.5336401490247644,593,4446.404999999992,0.42495784148397975,0.5227655986509275,0,744.4100000000035,0.00043830813061584983,0.0017532325224632883,0,-144.9300000000003,0.0,-0.003372681281618828
w20gex_parity_balance_chg_wf,tilt0.5,4563,34037.98499999997,0.44115713346482577,0.5338593030900723,593,3813.7049999999913,0.418212478920742,0.5160202360876898,0,1394.895000000004,0.00021915406530792492,0.0019723865877712132,0,-777.6300000000006,-0.006745362563237767,-0.010118043844856595
w20gex_parity_balance_chg_wf,tilt1.0,4563,35933.08999999997,0.4418145956607495,0.534516765285996,593,3883.119999999991,0.4148397976391231,0.5160202360876898,0,3290.0,0.0008766162612316442,0.002629848783694877,0,-708.215000000001,-0.01011804384485665,-0.010118043844856595
avg_gex_parity_fwd_z_wf,veto0.03,4549,33342.25999999997,0.44317432402725876,0.5339635084633986,591,4695.234999999992,0.428087986463621,0.5296108291032149,-14,699.1700000000055,0.002236344627740916,0.0020765919610974404,-2,103.90000000000055,0.0031301449796412584,0.0034725491706685263
avg_gex_parity_fwd_z_wf,veto0.05,4538,33647.57499999997,0.44446892904363156,0.5356985456148082,589,4940.964999999992,0.4312393887945671,0.533106960950764,-25,1004.4850000000006,0.0035309496441137123,0.003811629112507098,-4,349.6300000000001,0.006281547310587332,0.006968681018217682
avg_gex_parity_fwd_z_wf,veto0.075,4517,33995.79499999997,0.44697808279831747,0.5384104494133274,589,4405.224999999992,0.4244482173174873,0.5280135823429541,-46,1352.7050000000017,0.006040103398799623,0.006523532911026253,-4,-186.10999999999967,-0.0005096241664924728,0.0018753024104077864
avg_gex_parity_fwd_z_wf,veto0.1,4480,33493.97999999997,0.446875,0.5381696428571429,587,3931.9099999999894,0.42078364565587734,0.5264054514480409,-83,850.8899999999994,0.005937020600482179,0.006282726354841728,-6,-659.4250000000025,-0.004174195828102412,0.0002671715154944909
avg_gex_parity_fwd_z_wf,veto0.125,4437,32775.26999999997,0.4466982195176921,0.5379761099842236,584,3933.679999999989,0.4178082191780822,0.523972602739726,-126,132.1800000000003,0.005760240118174276,0.006089193481922495,-9,-657.6550000000029,-0.007149622305897552,-0.0021656771928203478
avg_gex_parity_fwd_z_wf,veto0.15,4397,32193.994999999966,0.4457584716852399,0.5351375938139641,582,3637.2299999999886,0.4175257731958763,0.520618556701031,-166,-449.09500000000116,0.004820492285722067,0.003250677311662953,-11,-954.1050000000032,-0.007432068288103444,-0.005519723231515394
avg_gex_parity_fwd_z_wf,veto0.175,4353,33567.09999999998,0.45118309212037677,0.5380197564897772,578,2818.0899999999865,0.4134948096885813,0.5103806228373703,-210,924.0100000000093,0.010245112720858929,0.006132839987476046,-15,-1773.2450000000053,-0.011463031795398426,-0.01575765709517607
avg_gex_parity_fwd_z_wf,veto0.2,4299,31986.93999999998,0.4512677366829495,0.5364038148406606,578,3119.1999999999903,0.41695501730103807,0.5103806228373703,-264,-656.1499999999869,0.010329757283431662,0.004516898338359443,-15,-1472.1350000000016,-0.008002824182941681,-0.01575765709517607
avg_gex_parity_fwd_z_wf,veto0.225,4253,31635.274999999983,0.45262167881495413,0.5367975546672937,575,3237.269999999993,0.4191304347826087,0.5095652173913043,-310,-1007.8149999999841,0.011683699415436288,0.004910638164992598,-18,-1354.0649999999987,-0.005827406701371052,-0.016573062541242023
avg_gex_parity_fwd_z_wf,veto0.25,4177,33839.83999999999,0.45463251137179794,0.540339956906871,572,3128.6549999999975,0.4195804195804196,0.506993006993007,-386,1196.7500000000218,0.0136945319722801,0.008453040404569845,-21,-1462.6799999999944,-0.0053774219035601645,-0.01914527293953938
avg_gex_parity_fwd_z_wf,tilt0.05,4563,31897.15999999997,0.4400613631382862,0.5312294543063774,593,4503.094999999992,0.42495784148397975,0.524451939291737,0,-745.9299999999967,-0.0008766162612316442,-0.0006574621959237748,0,-88.23999999999978,0.0,-0.001686340640809414
avg_gex_parity_fwd_z_wf,tilt0.1,4563,31401.98999999997,0.4394039009423625,0.5305719921104537,593,4342.704999999993,0.42327150084317033,0.5227655986509275,0,-1241.0999999999985,-0.0015340784571553634,-0.0013149243918474385,0,-248.6299999999992,-0.001686340640809414,-0.003372681281618828
avg_gex_parity_fwd_z_wf,tilt0.2,4563,32283.54499999997,0.44093797939951784,0.532325224632917,593,4377.834999999993,0.42327150084317033,0.5227655986509275,0,-359.54499999999825,0.0,0.00043830813061584983,0,-213.4999999999991,-0.001686340640809414,-0.003372681281618828
avg_gex_parity_fwd_z_wf,tilt0.5,4563,34291.49499999997,0.4415954415954416,0.5342976112206882,593,4427.10999999999,0.41989881956155145,0.5193929173693086,0,1648.405000000006,0.0006574621959237748,0.002410694718387063,0,-164.22500000000218,-0.005059021922428297,-0.006745362563237767
avg_gex_parity_fwd_z_wf,tilt1.0,4563,36481.26499999998,0.443129520052597,0.5364891518737672,593,4398.024999999992,0.42158516020236086,0.5177065767284992,0,3838.17500000001,0.002191540653079138,0.00460223537146609,0,-193.3099999999995,-0.0033726812816188834,-0.00843170320404718
min_gex_parity_fwd_z_wf,veto0.03,4311,36410.50999999997,0.4623057295291116,0.546276965901183,581,3626.0099999999893,0.42857142857142855,0.5249569707401033,-252,3767.4200000000055,0.021367750129593743,0.014390049398881888,-12,-965.3250000000025,0.0036135870874487996,-0.0011813091924430807
min_gex_parity_fwd_z_wf,veto0.05,4184,35933.44499999998,0.46510516252390055,0.5480401529636711,575,2987.969999999992,0.42434782608695654,0.5165217391304348,-379,3290.3550000000105,0.024167183124382707,0.016153236461370013,-18,-1603.3649999999998,-0.0006100153970232114,-0.009616540802111606
min_gex_parity_fwd_z_wf,veto0.075,4059,36536.76999999999,0.4678492239467849,0.5521064301552107,564,2975.4049999999957,0.4308510638297872,0.5141843971631206,-504,3893.680000000022,0.026911244547267066,0.020219513652909527,-29,-1615.9299999999962,0.0058932223458074695,-0.011953882769425772
min_gex_parity_fwd_z_wf,veto0.1,3938,34684.204999999994,0.46470289487049266,0.5485017775520569,561,3384.774999999996,0.43493761140819964,0.5169340463458111,-625,2041.115000000027,0.023764915470974812,0.016614861049755736,-32,-1206.5599999999959,0.009979769924219895,-0.009204233586735278
min_gex_parity_fwd_z_wf,veto0.125,3817,34469.095,0.462667015981137,0.5457165313073095,548,3890.5449999999946,0.44343065693430656,0.5218978102189781,-746,1826.0050000000338,0.021729036581619177,0.013829614805008328,-45,-700.7899999999972,0.018472815450326807,-0.0042404697135682845
min_gex_parity_fwd_z_wf,veto0.15,3680,32489.865000000016,0.4625,0.5415760869565217,537,3546.784999999999,0.44692737430167595,0.5195530726256983,-883,-153.22499999995125,0.02156202060048218,0.009689170454220575,-56,-1044.549999999993,0.021969532817696202,-0.006585207306848084
min_gex_parity_fwd_z_wf,veto0.175,3571,33893.81500000002,0.46709605152618316,0.5449453934472137,526,3620.47,0.4429657794676806,0.5209125475285171,-992,1250.7250000000495,0.02615807212666532,0.013058476944912578,-67,-970.864999999992,0.018007937983700872,-0.0052257324040292374
min_gex_parity_fwd_z_wf,veto0.2,3458,33604.10000000002,0.4681897050318103,0.5462695199537305,517,3585.62,0.4448742746615087,0.5183752417794971,-1105,961.010000000053,0.027251725632292445,0.014382603451429388,-76,-1005.714999999992,0.019916433177528947,-0.00776303815304924
min_gex_parity_fwd_z_wf,veto0.225,3342,31811.61000000002,0.46618791143028127,0.5457809694793537,509,3476.754999999999,0.44597249508840864,0.518664047151277,-1221,-831.4799999999486,0.025249932030763422,0.013894052977052596,-84,-1114.5799999999927,0.02101465360442889,-0.007474232781269352
min_gex_parity_fwd_z_wf,veto0.25,3232,29838.545000000013,0.46472772277227725,0.5461014851485149,491,3462.810000000002,0.4439918533604888,0.5173116089613035,-1331,-2804.5449999999546,0.02378974337275941,0.014214568646213732,-102,-1128.5249999999896,0.01903401187650905,-0.0088266709712429
min_gex_parity_fwd_z_wf,tilt0.05,4563,31682.329999999973,0.4400613631382862,0.5312294543063774,593,4569.844999999992,0.42495784148397975,0.5261382799325464,0,-960.7599999999948,-0.0008766162612316442,-0.0006574621959237748,0,-21.48999999999978,0.0,0.0
min_gex_parity_fwd_z_wf,tilt0.1,4563,31835.054999999975,0.44049967126890205,0.5316677624369932,593,4586.794999999993,0.42495784148397975,0.524451939291737,0,-808.0349999999926,-0.0004383081306157943,-0.00021915406530792492,0,-4.539999999999054,0.0,-0.001686340640809414
min_gex_parity_fwd_z_wf,tilt0.2,4563,33134.059999999976,0.4415954415954416,0.5334209949594565,593,4240.274999999992,0.42327150084317033,0.5227655986509275,0,490.97000000000844,0.0006574621959237748,0.0015340784571553634,0,-351.0599999999995,-0.001686340640809414,-0.003372681281618828
min_gex_parity_fwd_z_wf,tilt0.5,4563,33763.60999999998,0.44071882533421,0.5338593030900723,593,4476.974999999988,0.42327150084317033,0.5227655986509275,0,1120.5200000000114,-0.0002191540653078694,0.0019723865877712132,0,-114.36000000000422,-0.001686340640809414,-0.003372681281618828
min_gex_parity_fwd_z_wf,tilt1.0,4563,36131.22499999998,0.44422529037913655,0.5353933815472277,593,4843.749999999991,0.42495784148397975,0.5261382799325464,0,3488.1350000000093,0.0032873109796187072,0.0035064650449265766,0,252.41499999999905,0.0,0.0
w80gex_parity_fwd_z_wf,veto0.03,4548,33408.65499999997,0.443051890941073,0.5334212840809147,593,4511.304999999993,0.42495784148397975,0.5261382799325464,-15,765.5650000000023,0.002113911541555158,0.0015343675786135824,0,-80.02999999999884,0.0,0.0
w80gex_parity_fwd_z_wf,veto0.05,4536,33363.78499999997,0.44312169312169314,0.533068783068783,590,4808.054999999991,0.4288135593220339,0.5322033898305085,-27,720.6949999999997,0.0021837137221752956,0.0011818665664818928,-3,216.71999999999935,0.0038557178380541623,0.006065109897962162
w80gex_parity_fwd_z_wf,veto0.075,4512,33513.134999999966,0.4434840425531915,0.5343528368794326,589,4727.694999999992,0.42614601018675724,0.5314091680814941,-51,870.0449999999983,0.002546063153673672,0.0024659203771314475,-4,136.36000000000058,0.0011881687027774923,0.005270888148947717
w80gex_parity_fwd_z_wf,veto0.1,4480,32322.504999999965,0.44308035714285715,0.534375,586,4157.699999999991,0.42150170648464164,0.5255972696245734,-83,-320.58500000000276,0.0021423777433393076,0.002488083497698912,-7,-433.6350000000011,-0.003456134999338112,-0.0005410103079729334
w80gex_parity_fwd_z_wf,veto0.125,4444,32949.94499999996,0.44779477947794777,0.5378037803780378,583,3829.3399999999906,0.4202401372212693,0.5231560891938251,-119,306.8549999999959,0.0068568000784299254,0.005916863875736644,-10,-761.9950000000013,-0.004717704262710454,-0.002982190738721302
w80gex_parity_fwd_z_wf,veto0.15,4407,34204.79999999997,0.45041978670297256,0.5411844792375766,582,3374.544999999989,0.41580756013745707,0.5189003436426117,-156,1561.7099999999991,0.009481807303454715,0.009297562735275489,-11,-1216.7900000000027,-0.009150281346522682,-0.007237936289934632
w80gex_parity_fwd_z_wf,veto0.175,4353,33110.87999999997,0.44888582586721804,0.5389386629910407,576,3710.5449999999896,0.4184027777777778,0.5208333333333334,-210,467.7900000000009,0.007947846467700193,0.007051746488739519,-17,-880.7900000000022,-0.006555063706201958,-0.00530494659921299
w80gex_parity_fwd_z_wf,veto0.2,4282,32889.02999999998,0.44862213918729565,0.5387669313404951,571,3866.7749999999915,0.4203152364273205,0.5183887915936952,-281,245.9400000000096,0.007684159787777811,0.006880014838194004,-22,-724.5600000000004,-0.004642605056659255,-0.00774948833885114
w80gex_parity_fwd_z_wf,veto0.225,4208,34471.959999999985,0.45104562737642584,0.5394486692015209,570,3681.8599999999956,0.4192982456140351,0.5157894736842106,-355,1828.8700000000172,0.010107647976907996,0.00756175269921977,-23,-909.4749999999963,-0.005659595869944634,-0.010348806248335785
w80gex_parity_fwd_z_wf,veto0.25,4146,34207.424999999996,0.449831162566329,0.5376266280752533,565,3615.969999999992,0.4194690265486726,0.5132743362831859,-417,1564.3350000000282,0.008893183166811147,0.005739711572952166,-28,-975.3649999999998,-0.005488814935307174,-0.012863943649360499
w80gex_parity_fwd_z_wf,tilt0.05,4563,32055.144999999968,0.44049967126890205,0.5318869165023011,593,4292.524999999992,0.42327150084317033,0.5227655986509275,0,-587.9449999999997,-0.0004383081306157943,0.0,0,-298.8099999999995,-0.001686340640809414,-0.003372681281618828
w80gex_parity_fwd_z_wf,tilt0.1,4563,32151.60499999997,0.4400613631382862,0.5318869165023011,593,4162.854999999992,0.42158516020236086,0.521079258010118,0,-491.48499999999694,-0.0008766162612316442,0.0,0,-428.47999999999956,-0.0033726812816188834,-0.005059021922428353
w80gex_parity_fwd_z_wf,tilt0.2,4563,33269.95999999996,0.44115713346482577,0.5334209949594565,593,4111.879999999992,0.41989881956155145,0.5193929173693086,0,626.8699999999953,0.00021915406530792492,0.0015340784571553634,0,-479.4549999999999,-0.005059021922428297,-0.006745362563237767
w80gex_parity_fwd_z_wf,tilt0.5,4563,33929.469999999965,0.44049967126890205,0.5338593030900723,593,4203.749999999992,0.41652613827993257,0.5160202360876898,0,1286.3799999999974,-0.0004383081306157943,0.0019723865877712132,0,-387.58500000000004,-0.00843170320404718,-0.010118043844856595
w80gex_parity_fwd_z_wf,tilt1.0,4563,36096.98999999996,0.4435678281832128,0.5367083059390751,593,3869.2849999999917,0.40978077571669475,0.5160202360876898,0,3453.899999999994,0.0026298487836949325,0.004821389436774015,0,-722.0500000000002,-0.015177065767285003,-0.010118043844856595
w20gex_parity_fwd_z_wf,veto0.03,4539,34496.58999999997,0.44701476096056403,0.5377836527869575,590,4668.584999999992,0.4288135593220339,0.5305084745762711,-24,1853.5,0.006076781561046185,0.0058967362846563676,-3,77.25,0.0038557178380541623,0.00437019464372479
w20gex_parity_fwd_z_wf,veto0.05,4505,33729.034999999974,0.44816870144284127,0.5389567147613763,588,4497.49499999999,0.4268707482993197,0.5306122448979592,-58,1085.945000000007,0.007230722043323423,0.007069798259075166,-5,-93.84000000000196,0.0019129068153399542,0.004473964965412858
w20gex_parity_fwd_z_wf,veto0.075,4460,32898.80999999997,0.44865470852017936,0.5376681614349775,587,3827.3199999999906,0.4190800681431005,0.5212947189097104,-103,255.72000000000116,0.007716729120661514,0.005781244932676399,-6,-764.0150000000012,-0.005877773340879244,-0.004843561022836007
w20gex_parity_fwd_z_wf,veto0.1,4399,32374.81499999998,0.4503296203682655,0.5373948624687429,582,2960.139999999994,0.41408934707903783,0.5120274914089347,-164,-268.2749999999869,0.009391640968747672,0.005507945966441774,-11,-1631.194999999998,-0.01086849440494192,-0.014110788523611695
w20gex_parity_fwd_z_wf,veto0.125,4343,33011.59999999998,0.4529127331337785,0.5413308772737739,582,2972.0749999999935,0.41408934707903783,0.5103092783505154,-220,368.5100000000093,0.011974753734260657,0.009443960771472804,-11,-1619.2599999999984,-0.01086849440494192,-0.015829001582030933
w20gex_parity_fwd_z_wf,veto0.15,4273,33117.669999999984,0.4561198221390124,0.5410718464778844,578,2477.0449999999937,0.41522491349480967,0.5069204152249135,-290,474.5800000000163,0.015181842739494578,0.00918492997558329,-15,-2114.289999999998,-0.009732927989170082,-0.01921786470763287
w20gex_parity_fwd_z_wf,veto0.175,4180,35034.29,0.4598086124401914,0.5425837320574163,574,3184.579999999995,0.4268292682926829,0.5087108013937283,-383,2391.2000000000335,0.018870633040673546,0.010696815555115147,-19,-1406.754999999997,0.0018714268087031694,-0.017427478538818097
w20gex_parity_fwd_z_wf,veto0.2,4077,33850.41999999999,0.4613686534216336,0.5447633063527103,569,3171.084999999993,0.4253075571177504,0.507908611599297,-486,1207.3300000000236,0.020430674022115736,0.012876389850409176,-24,-1420.2499999999986,0.00034971563377067527,-0.01822966833324935
w20gex_parity_fwd_z_wf,veto0.225,3993,33139.65499999999,0.4625594790884047,0.5439519158527423,565,3469.1049999999914,0.431858407079646,0.5132743362831859,-570,496.56500000002416,0.02162149968888688,0.012064999350441141,-28,-1122.2300000000005,0.006900565595666264,-0.012863943649360499
w20gex_parity_fwd_z_wf,veto0.25,3907,32820.189999999995,0.4622472485282826,0.5423598669055542,558,2662.7699999999904,0.43189964157706096,0.507168458781362,-656,177.10000000002765,0.02130926912876474,0.010472950403253023,-35,-1928.5650000000014,0.006941800093081207,-0.018969821151184396
w20gex_parity_fwd_z_wf,tilt0.05,4563,31366.229999999974,0.4394039009423625,0.5303528380451458,593,4569.844999999992,0.42495784148397975,0.5261382799325464,0,-1276.8599999999933,-0.0015340784571553634,-0.0015340784571553634,0,-21.48999999999978,0.0,0.0
w20gex_parity_fwd_z_wf,tilt0.1,4563,31564.399999999972,0.4396230550076704,0.5307911461757615,593,4575.454999999993,0.42495784148397975,0.524451939291737,0,-1078.689999999995,-0.0013149243918474385,-0.0010957703265396246,0,-15.8799999999992,0.0,-0.001686340640809414
w20gex_parity_fwd_z_wf,tilt0.2,4563,32448.604999999974,0.44071882533421,0.5325443786982249,593,4223.659999999991,0.42495784148397975,0.521079258010118,0,-194.4849999999933,-0.0002191540653078694,0.0006574621959237748,0,-367.6750000000011,0.0,-0.005059021922428353
w20gex_parity_fwd_z_wf,tilt0.5,4563,32373.699999999983,0.44049967126890205,0.5321060705676091,593,4839.954999999991,0.4266441821247892,0.5278246205733558,0,-269.38999999998487,-0.0004383081306157943,0.00021915406530792492,0,248.61999999999898,0.0016863406408094694,0.001686340640809414
w20gex_parity_fwd_z_wf,tilt1.0,4563,32218.17499999998,0.44093797939951784,0.5327635327635327,593,4646.894999999991,0.4350758853288364,0.5227655986509275,0,-424.9149999999863,0.0,0.0008766162612315886,0,55.55999999999949,0.01011804384485665,-0.003372681281618828
