col,rule,is_n,is_pnl,is_fw,is_prof,is_sh,is_dd,is_calmar,is_yld,oot_n,oot_pnl,oot_fw,oot_prof,oot_sh,oot_dd,oot_calmar,oot_yld,d_is_n,d_is_pnl,d_is_fw,d_is_prof,d_is_sh,d_is_dd,d_is_calmar,d_is_yld,d_oot_n,d_oot_pnl,d_oot_fw,d_oot_prof,d_oot_sh,d_oot_dd,d_oot_calmar,d_oot_yld
sig_skew25_bull_signed,tilt0.01,4563,32494.11499999997,0.44071882533421,0.5318869165023011,1.5127184506499274,-12.879063709693497,2.353449591310611,10.1047118595356,593,4293.434999999992,0.42327150084317033,0.524451939291737,2.6764676162648224,-4.061903596035857,16.697749110863555,9.78490210163779,0,-148.97499999999854,-0.0002191540653078694,0.0,-0.0060423248071432845,0.0,-0.006481677402964348,-0.04388699537306273,0,-297.89999999999964,-0.001686340640809414,-0.001686340640809414,-0.297548160594709,-0.07204712759709153,-1.5780875011498239,-0.6546337264814444
sig_skew25_bull_signed,tilt0.02,4563,32395.83499999997,0.44049967126890205,0.5316677624369932,1.5080701805677095,-12.91581725149212,2.342478573361226,10.071729258749462,593,4271.944999999992,0.42327150084317033,0.524451939291737,2.6599771035661877,-4.069403056562777,16.577137417687254,9.731159587832686,0,-247.25499999999738,-0.0004383081306157943,-0.00021915406530792492,-0.010690594889361194,-0.03675354179862289,-0.0174526953523495,-0.07686959615920053,0,-319.3899999999994,-0.001686340640809414,-0.001686340640809414,-0.3140386732933438,-0.07954658812401139,-1.6986991943261245,-0.7083762402865492
sig_skew25_bull_signed,tilt0.03,4563,32217.524999999972,0.44049967126890205,0.5314486083716853,1.5029389057137998,-12.926462434792734,2.332780868829652,10.023723701804718,593,4271.944999999992,0.42327150084317033,0.524451939291737,2.6599771035661877,-4.069403056562777,16.577137417687254,9.731159587832687,0,-425.56499999999505,-0.0004383081306157943,-0.00043830813061584983,-0.015821869743270822,-0.04739872509923693,-0.027150399883923537,-0.12487515310394492,0,-319.3899999999994,-0.001686340640809414,-0.001686340640809414,-0.3140386732933438,-0.07954658812401139,-1.6986991943261245,-0.7083762402865474
sig_skew25_bull_signed,tilt0.05,4563,32081.10999999997,0.44071882533421,0.5312294543063774,1.4976985007436374,-12.960074198663666,2.320784832951643,9.97095438405798,593,4271.944999999992,0.42327150084317033,0.524451939291737,2.6599771035661877,-4.069403056562777,16.577137417687254,9.731159587832689,0,-561.9799999999959,-0.0002191540653078694,-0.0006574621959237748,-0.02106227471343325,-0.08101048897016838,-0.03914643576193244,-0.1776444708506819,0,-319.3899999999994,-0.001686340640809414,-0.001686340640809414,-0.3140386732933438,-0.07954658812401139,-1.6986991943261245,-0.7083762402865457
sig_skew25_bull_signed,tilt0.07,4563,31803.119999999966,0.4402805172035941,0.5312294543063774,1.4813449512978691,-13.265180812624722,2.2555194717424194,9.8742835171405,593,4027.7049999999927,0.42158516020236086,0.5227655986509275,2.45907914397057,-4.643581282550781,13.636330081007303,9.176003767266907,0,-839.9700000000012,-0.0006574621959237192,-0.0006574621959237748,-0.03741582415920153,-0.3861171029312249,-0.10441179697115599,-0.2743153377681633,0,-563.6299999999992,-0.0033726812816188834,-0.003372681281618828,-0.5149366328889613,-0.6537248141120156,-4.6395065310060755,-1.2635320608523273
sig_skew25_bull_signed,tilt0.10,4563,32119.23999999997,0.44071882533421,0.5316677624369932,1.4889238458660732,-13.385480105562328,2.2486383383420097,9.972932101479396,593,3799.454999999993,0.41989881956155145,0.521079258010118,2.298043660030842,-6.2170579880915895,9.567836169428256,8.660291018400272,0,-523.8499999999985,-0.0002191540653078694,-0.00021915406530792492,-0.029836929590997485,-0.5064163958688308,-0.11129293037156573,-0.17566675342926708,0,-791.8799999999987,-0.005059021922428297,-0.005059021922428353,-0.6759721168286896,-2.227201519652824,-8.708000442585123,-1.7792448097189624
sig_skew25_bull_signed,tilt0.15,4563,32487.779999999977,0.44115713346482577,0.532325224632917,1.5033825404251568,-13.633715430520263,2.2229209838784776,10.088332194061595,593,4004.8049999999907,0.42495784148397975,0.5227655986509275,2.387106847367512,-6.215299932790557,10.125836239145457,9.117223147901287,0,-155.3099999999904,0.00021915406530792492,0.00043830813061584983,-0.015378235031913823,-0.7546517208267662,-0.1370102848350978,-0.06026666084706811,0,-586.5300000000011,0.0,-0.003372681281618828,-0.5869089294920196,-2.225443464351791,-8.150000372867922,-1.322312680217948
sig_skew25_bull_signed,tilt0.20,4563,32054.059999999976,0.44071882533421,0.532325224632917,1.4848915886885097,-13.836016033686436,2.1727525332099895,9.957932520361542,593,3835.30499999999,0.42327150084317033,0.521079258010118,2.317683842388659,-6.3367632938439735,9.481918161773546,8.74737514086485,0,-589.0299999999916,-0.0002191540653078694,0.00043830813061584983,-0.03386918676856099,-0.9569523239929385,-0.18717873550358588,-0.1906663345471209,0,-756.030000000002,-0.001686340640809414,-0.005059021922428353,-0.6563319344708725,-2.346906825405208,-8.793918450239833,-1.6921606872543844
sig_skew25_bull_signed,tilt0.30,4563,31688.329999999973,0.43984220907297833,0.5314486083716853,1.4714912397889857,-13.881644222429305,2.1506470492957965,9.844117989509565,593,3515.3549999999914,0.42158516020236086,0.5193929173693086,2.1159893094107907,-7.382979713381702,7.415284317247339,8.005607230599217,0,-954.7599999999948,-0.0010957703265395136,-0.00043830813061584983,-0.047269535668085005,-1.0025805127358076,-0.20928421941777886,-0.304480865399098,0,-1075.9800000000005,-0.0033726812816188834,-0.006745362563237767,-0.8580264674487408,-3.3931232449429363,-10.86055229476604,-2.4339285975200173
sig_skew25_bull_signed,tilt0.50,4563,32759.014999999978,0.44115713346482577,0.5340784571553803,1.4981850095563052,-14.748992613041748,2.0651240182900934,10.17424856287523,593,4196.88499999999,0.4317032040472175,0.524451939291737,2.570477719108733,-4.407758934370752,15.015352734730731,9.51967316934638,0,115.92500000001019,0.00021915406530792492,0.002191540653079138,-0.020575765900765486,-1.8699289033482511,-0.294807250423482,0.025649707966566737,0,-394.45000000000164,0.006745362563237767,-0.001686340640809414,-0.40353805775079854,-0.4179024659319861,-3.260483877282647,-0.9198626587728551
