score_col,rule,is_n,oot_n,d_is_n,d_oot_n,is_pnl,oot_pnl,d_is_pnl,d_oot_pnl,is_fw,oot_fw,d_is_fw,d_oot_fw,is_prof,oot_prof,d_is_prof,d_oot_prof,is_yld,oot_yld,d_is_yld,d_oot_yld,is_daily_sh,oot_daily_sh,d_is_daily_sh,d_oot_daily_sh,is_weekly_sh,oot_weekly_sh,d_is_weekly_sh,d_oot_weekly_sh,is_dd,oot_dd,d_is_dd,d_oot_dd,is_calmar,oot_calmar,d_is_calmar,d_oot_calmar,is_cagr,oot_cagr,d_is_cagr,d_oot_cagr,all_pos,score
min_r_side_local_gex_wf_r_side_parity_balance_wf,t3.00,4563,593,0,0,34604.359999999986,5205.714999999992,1961.2700000000186,614.3800000000001,0.4440061363138286,0.4468802698145025,0.0030681569143107823,0.02192242833052277,0.5321060705676091,0.5379426644182125,0.00021915406530792492,0.01180438448566612,10.359857293881575,11.266657158235924,0.2112584389729122,0.8271213301166895,2.4919243414942485,3.6828770506952524,0.054947618444718405,0.04267761104406409,1.5437690258571166,3.3907416553113747,0.01157792606933361,0.2001749324524611,-16.925132151166178,-5.902552358469004,-3.6628614162597213,0.3556753662732568,2.5947247501589303,23.906527517796746,-0.5984699241338562,4.555121265137217,43.916059292341544,141.10953038297532,1.5670470126091658,20.004023259830717,False,10.8384660987257
min_parity_core,v0.30,3789,519,-774,-74,32564.364999999994,4364.244999999996,-78.72499999997308,-227.0899999999956,0.45447347585114806,0.4508670520231214,0.013535496451630213,0.025909210539141636,0.5391923990498813,0.5298651252408478,0.007305482547580122,0.003726845308301474,11.801607289574395,10.808574155683262,1.6530084346657326,0.3690383275640272,2.589730651900317,3.569124306193108,0.1527539288507871,-0.07107513345808014,1.5481123959494865,3.3996036670622924,0.015921296161703458,0.20903694420337882,-12.879063709693494,-5.794049407405543,0.3832070252129629,0.4641783173367173,3.445114198227554,20.144211326400097,0.2519195239347676,0.792805073740567,44.36984524614229,116.7165556983805,2.0208329664099125,-4.388951424764102,False,10.758510416221172
r_side_parity_balance_wf,t3.00,4563,593,0,0,31870.875,5746.66999999999,-772.2149999999674,1155.3349999999982,0.44071882533421,0.4502529510961214,-0.0002191540653078694,0.025295109612141653,0.5292570677186061,0.5413153456998314,-0.002629848783694988,0.015177065767285058,9.853033077272803,12.769546338427274,-0.29556577763585956,2.330010510308039,2.371748512659324,4.156967501394328,-0.06522821039020599,0.5167680617431394,1.5053168409683377,3.713235077292158,-0.026874258819445274,0.5226683544332444,-15.123510780362558,-5.948048147747476,-1.8612400454561016,0.31017957699478504,2.7584227496117513,26.811397046658552,-0.4347719246810353,7.459990793999022,41.71703619055065,159.47548054189954,-0.6319760891817268,38.36997341875494,False,10.68986757947767
min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.12,4356,576,-207,-17,36085.17499999999,4590.96999999999,3442.085000000021,-0.3650000000016007,0.4488062442607897,0.4392361111111111,0.007868264861271845,0.014278269627131357,0.5376492194674013,0.5381944444444444,0.005762302965100163,0.01205616451189806,11.296964432563598,10.369704634278591,1.1483655776549355,-0.06983119384064373,2.6889335069970017,3.656844405246036,0.2519567839474717,0.016644965594847516,1.681594800398849,2.945592023184165,0.149403700611066,-0.24497469967474883,-15.475716934436578,-6.899460639355981,-2.2134461995301216,-0.6412329146137203,2.9357586383008045,17.55121141784512,-0.25743603599198206,-1.800194834814409,45.43296967417023,121.0938923504377,3.083957394437853,-0.011614772706906251,False,10.532590486590768
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.50,3325,473,-1238,-120,30072.265,5045.594999999998,-2570.824999999968,454.2600000000066,0.44992481203007517,0.4439746300211416,0.008986832630557329,0.019016788537161877,0.5386466165413534,0.5369978858350951,0.006759700039052241,0.010859605902548752,11.395426060585299,13.454162979096372,1.2468272056766363,3.0146271509771374,2.5098076295773075,4.110319103614098,0.07283090652777746,0.47011966396290994,1.546503154568683,3.3187389186693443,0.014312054780899919,0.1281721958104307,-20.013559869827034,-6.2036684260798,-6.751289134920578,0.05455929866246034,2.180327066456216,23.032868372030094,-1.0128676078365704,3.681462119370565,43.63610628032583,142.88827828161516,1.2870940005934557,21.782771158470553,False,10.237718160525791
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.07,4416,581,-147,-12,35835.95999999997,4845.644999999993,3192.8700000000026,254.3100000000013,0.4492753623188406,0.43373493975903615,0.008337382919322733,0.008777098275056405,0.5396286231884058,0.53184165232358,0.007741706686104632,0.00570337239103369,11.163308994638475,10.934029979398456,1.0147101397298126,0.4944941512792216,2.6683986188556363,3.8212805696941623,0.23142189580610628,0.181081130042974,1.6575817915649422,3.1254960074748084,0.12539069177715922,-0.06507071538410525,-14.77337799342524,-5.857769926621281,-1.5111072585187841,0.40045779812097937,3.0551286019316115,22.06910017228337,-0.13806607236117507,2.7176939196238408,45.13456965486049,129.27571129679407,2.785557375128114,8.170204173649466,False,10.167399806354886
avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.25,4129,574,-434,-19,31092.325000000004,5584.08499999999,-1550.764999999963,992.7499999999982,0.4434487769435699,0.44773519163763065,0.0025107975440520347,0.0227773501536509,0.5318479050617583,0.5383275261324042,-3.9011440542857656e-05,0.01218924619985784,10.21949599268932,12.66860685786804,0.07089713778065665,2.2290710297488054,2.3802637069892927,4.554047251083695,-0.056713016060237376,0.9138478114325066,1.4784493391354823,4.090126545368974,-0.05374176065230074,0.8995598225100601,-25.03570173735874,-6.146694723324142,-11.773431002452282,0.11153300141811862,1.6749139679811318,25.034807615383336,-1.5182807063116548,5.6834013627238065,41.93264653811164,153.8813198689118,-0.41636574162073714,32.77581274576718,False,10.061430277679946
avg_parity_core,t0.75,4563,593,0,0,32590.93499999998,5793.59499999999,-52.15499999998792,1202.2599999999984,0.44071882533421,0.43676222596964587,-0.0002191540653078694,0.01180438448566612,0.5332018408941486,0.5379426644182125,0.0013149243918474385,0.01180438448566612,10.124209835702978,13.030060746728179,-0.02438901920568526,2.590524918608944,2.4222162734152684,4.448509101672569,-0.014760449634261708,0.8083096620213803,1.4973876784427185,4.174088849296967,-0.034803421345064534,0.9835221264380536,-14.930406004204755,-6.102453977004529,-1.6681352692982987,0.15577374773773123,2.833586895603821,26.399533321386055,-0.35960777868896576,7.048127068726526,42.3066027995592,161.10193710815594,-0.04240948017317692,39.99642998501133,False,9.83062254082114
avg_r_side_local_gex_wf_r_side_parity_balance_wf,v0.40,3902,537,-661,-56,28482.175000000014,5530.759999999995,-4160.914999999954,939.4250000000029,0.43849308047155305,0.4543761638733706,-0.0024448989279647892,0.02941832238939085,0.526652998462327,0.5437616387337058,-0.005233918039974084,0.017623358801159394,10.527315391766788,13.89403249149075,0.3787165368581249,3.454496663371515,2.409880293267663,4.546310765219587,-0.027096429781867215,0.906111325568399,1.4887844800913634,4.256451883809326,-0.04340661969641957,1.0658851609504127,-16.823301140264324,-4.757161363239093,-3.561030405357867,1.5010663615031676,2.3701571420768435,31.964532446445958,-0.8230375322159431,12.613126193786428,39.87386735090699,152.06043874823507,-2.4751449288253866,30.954931625090467,False,9.796759942965952
avg_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,v0.12,4414,585,-149,-8,34070.924999999974,5243.334999999992,1427.8350000000064,652.0,0.44676030811055734,0.4341880341880342,0.005822328711039493,0.009230192704054452,0.5362483008608971,0.5367521367521367,0.00436138435859601,0.010613856819590373,10.700738648134205,12.019196936045573,0.5521397932255425,1.5796611079263378,2.516634858883061,4.168116114948285,0.07965813583353087,0.5279166752970967,1.5558915127751896,3.3761281271252663,0.02370041298740655,0.1855614042663527,-18.206732897234833,-6.095590720757659,-4.944462162328376,0.16263700398460124,2.4083612533891,23.355231252147842,-0.7848334209036865,4.003824999488312,43.84839006050505,142.36393090174167,1.4993777807726687,21.258423778597063,False,9.741875698172306
avg_local_old_parity,v0.50,3402,507,-1161,-86,26073.79500000002,5815.4599999999955,-6569.294999999947,1224.1250000000036,0.44591416813639034,0.4536489151873767,0.0049761887368725,0.028691073703396963,0.5326278659611993,0.5424063116370809,0.0007409494588981325,0.016268031704534502,9.816737235609313,14.412961766911636,-0.33186161929934954,3.973425938792401,2.1661769264453676,4.773762553526892,-0.2707997966041624,1.133563113875704,1.30230923667728,4.507003333515141,-0.22988186311050307,1.3164366106562273,-23.777206762426694,-5.1061365357876864,-10.514936027520237,1.1520911889545742,1.6437689001197509,32.11596924577851,-1.5494257741730357,12.764562993118979,39.084233007794026,163.98852394810336,-3.2647792719383517,42.88301682495876,False,9.602181532383288
avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.18,4263,579,-300,-14,30979.714999999993,5567.519999999994,-1663.3749999999745,976.1850000000022,0.4433497536945813,0.4473229706390328,0.0024117742950634513,0.022365129155053065,0.532254281022754,0.5371329879101899,0.00036736452045282864,0.01099470797764357,9.972629098287694,12.723683494853626,-0.1759697566209688,2.284147666734391,2.3452624320479867,4.399115873143115,-0.09171429100154338,0.758916433491927,1.448265220820468,4.147569553982658,-0.08392587896731496,0.9570028311237442,-18.572805964374695,-6.388386211813746,-5.310535229468238,-0.13015848707148514,2.2395028190737993,23.99900960880858,-0.9536918552189872,4.647603356149052,41.593851315327804,153.31494208209833,-0.755160964404574,32.20943495895372,False,9.546533377149325
min_old_parity,t2.00,4563,593,0,0,35290.37499999997,5040.539999999996,2647.2850000000035,449.2050000000045,0.4499232960771422,0.433389544688027,0.008985316677624366,0.008431703204047236,0.5380232303309226,0.5328836424957841,0.006136313828621454,0.006745362563237767,10.492936194140976,10.718881306848902,0.3443373392323128,0.27934547872966675,2.5511154733394084,3.5173144596098838,0.1141387502898783,-0.12288498004130455,1.592836128799409,3.6887404850330707,0.06064502901162605,0.4981737621741571,-16.53580185632676,-6.540947850304713,-3.2735311214203033,-0.2827201255624523,2.688220030310828,20.737403019963253,-0.5049746439819587,1.3859967673037232,44.451873767428566,135.6422717043311,2.102861487696188,14.536764581186503,False,9.543819330834106
min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,t2.00,4563,593,0,0,31318.44999999999,5626.354999999991,-1324.6399999999776,1035.0199999999995,0.4475126013587552,0.4502529510961214,0.006574621959237359,0.025295109612141653,0.534516765285996,0.5328836424957841,0.002629848783694877,0.006745362563237767,9.340187477457329,12.10446227608909,-0.8084113774513337,1.6649264479698545,2.282184355012545,3.976895248644976,-0.15479236803698493,0.3366958089937877,1.3936064501157974,3.6966098814342914,-0.13858464967198558,0.5060431585753777,-20.079829083221824,-6.510604113004037,-6.817558348315368,-0.25237638826177644,2.0547736285631797,23.857937532447778,-1.138421045729607,4.506531279788248,41.259503266260175,155.3295862265479,-1.0895090134722025,34.224079103403284,False,9.449246540093934
min_old_parity,v0.18,4124,558,-439,-35,36078.504999999976,3999.7899999999927,3435.415000000008,-591.5449999999992,0.45635305528612996,0.4390681003584229,0.015415075886612117,0.014110258874443171,0.5441319107662463,0.5304659498207885,0.012244994263945208,0.0043276698882421805,11.604034820622902,9.248424332587083,1.4554359657142388,-1.1911114955321516,2.6948044834359317,3.160162976336061,0.25782776038640165,-0.4800364633151273,1.6494381592764984,2.6051532775635766,0.11724705948871539,-0.585413445295337,-15.096906459670157,-8.350906808006552,-1.8346357247637002,-2.092679083264292,3.073590192111142,12.298146439759037,-0.11960448218164466,-7.053259812900492,46.40170362566154,102.7006748296453,4.052691345929162,-18.40483229349931,False,9.252173237051165
avg_r_side_oi_wall_wf_r_side_parity_balance_wf,v0.50,3597,506,-966,-87,30422.83500000001,4660.249999999991,-2220.2549999999574,68.91499999999905,0.4473172087850987,0.4525691699604743,0.006379229385580831,0.027611328476494557,0.5346121768140116,0.541501976284585,0.002725260311710498,0.015363696352038603,11.561418225048373,11.820446398292647,1.4128193701397098,1.3809105701734126,2.539690424102668,3.756117573899578,0.10271370105313782,0.11591813424838948,1.5406784528432338,3.1721892896649173,0.008487353055450786,-0.018377433193996318,-14.615333859271507,-7.17080558201344,-1.3530631243650504,-0.9125778572711791,2.9108847679917726,17.62222970654398,-0.28230990630101394,-1.72917654611555,42.54355271006784,126.36558314720862,0.19454043033546498,5.26007602406402,False,9.207847776343778
min_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,t1.50,4563,593,0,0,31243.229999999985,5941.444999999992,-1399.8599999999824,1350.1100000000006,0.44422529037913655,0.4418212478920742,0.0032873109796187072,0.016863406408094472,0.5334209949594565,0.5328836424957841,0.0015340784571553634,0.006745362563237767,9.441541880105596,13.056422109474973,-0.7070569748030664,2.616886281355738,2.297641321280194,4.405285778270726,-0.139335401769336,0.7650863386195379,1.4138867111358888,4.057355030108454,-0.11830438865189419,0.8667883072495401,-19.692294138490773,-6.564824995240737,-6.4300234035843165,-0.30659727049847607,2.0920288123857387,25.326091057221163,-1.101165861907048,5.974684804561633,41.1968467196975,166.2613556041884,-1.1521655600348808,45.15584848104379,False,9.060436751865014
avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.20,4228,577,-335,-16,31314.6,5449.819999999991,-1328.4899999999689,858.4849999999988,0.4434720908230842,0.44540727902946275,0.002534111423566354,0.020449437545483007,0.5331125827814569,0.5355285961871751,0.0012256662791557682,0.009390316254628717,10.146914553301292,12.427193055865592,-0.001684301607371097,1.9876572277463573,2.3886783469141837,4.396082048564355,-0.04829837613534638,0.7558826089131667,1.4800940219883905,4.118808919822067,-0.052097077799392544,0.9282421969631534,-22.01617833478684,-6.315796844474553,-8.753907599880383,-0.057569119732292506,1.9021598127594581,23.640676206785002,-1.2910348615333285,4.289269954125473,41.878289658976975,149.30970818805736,-0.47072262075540294,28.204201064912752,False,9.058817847120704
min_r_side_parity_balance_wf_r_veto_gex_skewterm_wf,v0.08,4406,579,-157,-14,36430.79499999997,4521.094999999989,3787.7050000000017,-70.24000000000251,0.4493871992737177,0.43350604490500866,0.008449219874199831,0.00854820342102891,0.5392646391284612,0.531951640759931,0.007377722626160099,0.005813360827384595,11.336552204943949,10.198207850943703,1.1879533500352863,-0.24132797717553167,2.7157745815909107,3.468068748075862,0.2787978585413806,-0.17213069157532646,1.689503924697677,2.8326741033508473,0.15731282490989407,-0.3578926195080663,-14.404752295792234,-6.630018097102141,-1.142481560885777,-0.37179037235988055,3.168836201490658,17.930006180340985,-0.02435847280212844,-1.4214000723185443,45.6463005484121,118.87626545681398,3.297288268679722,-2.2292416663306227,False,9.039575655405764
r_side_parity_balance_wf,v0.25,4113,542,-450,-51,35207.37999999999,4194.724999999996,2564.2900000000227,-396.60999999999603,0.45052273279844396,0.43726937269372695,0.009584753398926116,0.012311531209747206,0.5358619012885971,0.533210332103321,0.0039749847862959875,0.0070720521707746675,11.980915271883052,10.211052807870637,1.8323164169743897,-0.22848302024859812,2.7466959705704066,3.3770797723848593,0.30971924752087654,-0.26311966726632896,1.7293468898578017,3.126720941147182,0.1971557900700187,-0.0638457817117315,-12.879063709693494,-5.531073210531523,0.3832070252129629,0.7271545142107376,3.5072002624840515,19.88169383410963,0.3140055881912649,0.5302875814501,45.16945562318584,109.96710414583353,2.820443343453462,-11.138402977311074,False,9.03438868100791
avg_r_side_same_oi_pc_wf_r_veto_gex_cp_iv_wf,v0.35,3910,562,-653,-31,29033.360000000008,5531.349999999991,-3609.7299999999595,940.0149999999994,0.44552429667519183,0.45373665480427045,0.00458631727567399,0.028778813320290697,0.5312020460358057,0.5391459074733096,-0.0006848704664954575,0.013007627540763234,9.965059399021667,12.682399703950832,-0.18353945588699538,2.2428638758315973,2.2762637050205745,4.372198083282036,-0.16071301802895555,0.7319986436308481,1.398001531602844,3.9209478544200684,-0.134189568184939,0.7303811315611548,-27.636337793670297,-6.218873678511239,-14.37406705876384,0.03935404623102201,1.4779798824836907,24.454677116380214,-1.7152147918090959,5.1032708637206845,40.84595128456841,152.08054783554803,-1.5030609951639704,30.975040712403427,False,9.000520613536152
min_old_parity,t1.50,4563,593,0,0,33469.06999999997,5573.084999999997,825.9800000000032,981.7500000000055,0.4440061363138286,0.4350758853288364,0.0030681569143107823,0.01011804384485665,0.5334209949594565,0.5345699831365935,0.0015340784571553634,0.00843170320404718,10.104295407933535,12.115067692696304,-0.044303446975128224,1.675531864577069,2.4710224434717074,4.030472547106157,0.03404572042217735,0.390273107454969,1.5325557604319864,3.744923803382474,0.00036466064420337396,0.5543570805235603,-16.187511331096506,-6.087582785785761,-2.925240596190049,0.17064493895649946,2.6573249550615183,25.216107573897336,-0.5358697192312682,5.864701321237806,43.01547782046384,153.50514239137937,0.6664655407314655,32.39963526823476,False,8.875690056823787
min_r_side_risk_safe_oi_gap_wf_r_veto_gex_skewterm_wf,t1.50,4563,593,0,0,34551.10999999998,5585.8949999999895,1908.0200000000114,994.5599999999977,0.44225290379136534,0.433389544688027,0.001314924391847494,0.008431703204047236,0.5347359193513039,0.5295109612141653,0.002849002849002802,0.003372681281618939,10.250232625338437,12.294983460008945,0.10163377042977473,1.8554476318897102,2.4600540685649626,4.0682116085704685,0.0230773455154325,0.4280121689192802,1.5373013238228166,3.469901142341678,0.005110224035033584,0.2793344194827645,-18.986690664956807,-7.071856755516503,-5.724419930050351,-0.8136290307742424,2.3107875333395107,21.768433875182087,-0.8824071409532759,2.417027622522557,43.87420808795586,153.94324615722073,1.5251958082234793,32.83773903407612,False,8.786891002156873
avg_parity_core,t3.00,4563,593,0,0,33597.455,5161.539999999995,954.3650000000343,570.2050000000036,0.44291036598728906,0.4468802698145025,0.0019723865877712132,0.02192242833052277,0.5327635327635327,0.5311973018549747,0.0008766162612315886,0.005059021922428353,10.408564952289534,11.17929795895735,0.25996609738087173,0.7397621308381144,2.5185762300231453,3.5477154419007646,0.08159950697361529,-0.09248399775042371,1.56735174384902,3.3874810561603383,0.03516064406123709,0.19691433330142472,-13.523976201101352,-6.762806169868519,-0.2617054661948952,-0.504578445126258,3.188278806335262,20.648368218380686,-0.004915867957524522,1.296961965721156,43.11820669935391,139.64091198498193,0.7691944196215346,18.53540486183732,False,8.763707312494663
min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.10,4386,580,-177,-13,35353.01999999998,4649.56499999999,2709.930000000015,58.229999999997744,0.448016415868673,0.4362068965517241,0.00707843646915518,0.011249055067744373,0.5376196990424077,0.5344827586206896,0.005732782540106562,0.008344478688143253,11.028043400424897,10.445087732343486,0.8794445455162343,0.005551904224251558,2.639622076056814,3.688691526061731,0.2026453530072838,0.0484920864105427,1.6516746381494087,3.104526056700193,0.11948353836162573,-0.08604066615872075,-15.180161843170358,-6.855363901290456,-1.9178911082639019,-0.5971361765481955,2.9485155310971662,17.93669249987849,-0.24467914319562034,-1.41471375278104,44.758942959156386,122.96255427221428,2.409930679424008,1.8570471490696718,False,8.735084107349461
min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.08,4423,581,-140,-12,34577.374999999985,4874.569999999991,1934.285000000018,283.23499999999876,0.4469816866380285,0.4354561101549053,0.006043707238510665,0.01049826867092557,0.5367397693872937,0.5352839931153184,0.004852852884992598,0.00914571318277202,10.76482744956709,10.998898659279545,0.6162285946584269,0.5593628311603105,2.5727988708080503,3.87547645931853,0.1358221477585202,0.2352770196673415,1.6122814460701913,3.2366627427692722,0.0800903462824083,0.04609601991035861,-15.372973269938129,-6.087301125919408,-2.110702535031672,0.17092659882285233,2.8652336513094525,21.39122401905562,-0.32796102298333407,2.039817766396091,44.04716033370744,130.21482205599156,1.6981480539750606,9.109314932846956,False,8.596377417845867
min_old_parity,v0.12,4267,569,-296,-24,34238.26499999997,4505.414999999991,1595.175000000003,-85.92000000000098,0.45137098664166864,0.437609841827768,0.010433007242150794,0.012652000343788272,0.5392547457229904,0.5360281195079086,0.007367829220689237,0.00988983957536227,10.814561243272609,10.400225205884693,0.6659623883639458,-0.039310622234541626,2.56483221346646,3.619826191496309,0.12785549041693,-0.02037324815487951,1.57470601345743,3.13860667913855,0.04251491366964699,-0.05196004372036356,-13.073017438950984,-5.274914994589642,0.18925329595547247,0.983312730152619,3.4038490522734763,22.442112724031357,0.21065437798068976,3.0907064713718277,44.49857801992793,118.380236918264,2.1495657401955555,-2.7252702048806015,False,8.548378075339278
r_oi_wall_support_resist_wf,v0.09,4469,583,-94,-10,34983.27499999998,4906.2499999999945,2340.185000000012,314.9150000000027,0.44394719176549563,0.43567753001715265,0.003009212365977787,0.0107196885331729,0.5356903110315507,0.5300171526586621,0.003803394529249604,0.0038788727261157563,11.076778668970045,11.370027807177292,0.928179814061382,0.9304919790580577,2.6132339291974596,3.8202457993666434,0.1762572061479295,0.18004635971545513,1.6548014735183176,3.0814002516294567,0.12261037373053463,-0.10916647122945689,-12.879063709693494,-6.214450207796817,0.3832070252129629,0.043777516945443296,3.4448423646725974,21.119436583437086,0.25164769037981083,1.768030330777556,44.36634428446957,131.2456870644923,2.0173320047371917,10.140179941347697,False,8.457121502045075
r_risk_side_oi_wf,v0.09,4469,583,-94,-10,34983.27499999998,4906.2499999999945,2340.185000000012,314.9150000000027,0.44394719176549563,0.43567753001715265,0.003009212365977787,0.0107196885331729,0.5356903110315507,0.5300171526586621,0.003803394529249604,0.0038788727261157563,11.076778668970045,11.370027807177292,0.928179814061382,0.9304919790580577,2.6132339291974596,3.8202457993666434,0.1762572061479295,0.18004635971545513,1.6548014735183176,3.0814002516294567,0.12261037373053463,-0.10916647122945689,-12.879063709693494,-6.214450207796817,0.3832070252129629,0.043777516945443296,3.4448423646725974,21.119436583437086,0.25164769037981083,1.768030330777556,44.36634428446957,131.2456870644923,2.0173320047371917,10.140179941347697,False,8.457121502045075
min_r_side_local_gex_wf_r_side_parity_balance_wf,v0.25,4109,550,-454,-43,36674.435,3817.584999999993,4031.3450000000303,-773.7499999999986,0.45096130445363836,0.44,0.010023325054120513,0.015042158516020254,0.5380871258213678,0.5363636363636364,0.0062002093190666185,0.010225356431090016,11.906415850324683,8.85234638187672,1.7578169954160199,-1.5871894462425153,2.743025056689654,2.9503001121571555,0.30604833364012407,-0.6898993274940328,1.6757225569110628,2.504507074264893,0.14353145712327975,-0.6860596485940205,-13.184278022930707,-8.513768496196604,0.07799271197574953,-2.255540771454344,3.5173754679421565,11.54938263464749,0.3241807936493699,-7.80202361801204,46.37405608038539,98.32877002538194,4.025043800653009,-22.776737097762663,False,8.393705505528478
r_side_parity_fwd_z_wf,t2.00,4563,593,0,0,31140.56000000001,5623.219999999993,-1502.5299999999588,1031.8850000000011,0.44641683103221563,0.44350758853288363,0.00547885163269779,0.018549747048903886,0.534516765285996,0.5328836424957841,0.002629848783694877,0.006745362563237767,9.604552463662198,12.12029901459335,-0.5440463912464644,1.680763186474115,2.3430100402001446,4.04976024593901,-0.09396668284938547,0.4095608062878213,1.4500157467495638,4.248657618513566,-0.08217535303821921,1.0580908956546526,-21.190288016710213,-7.738309355908846,-7.928017281803756,-1.480081631166585,1.9400956341549476,20.058906758130007,-1.253099040137839,0.7075005054704775,41.11118526770539,155.2220258357406,-1.2378270120269903,34.11651871259599,False,8.38983328212436
min_r_side_oi_wall_wf_r_side_parity_balance_wf,v0.80,1776,193,-2787,-400,11692.769999999997,3290.6099999999997,-20950.31999999997,-1300.7249999999922,0.4369369369369369,0.49740932642487046,-0.004001042462580928,0.07245148494089071,0.5309684684684685,0.5906735751295337,-0.000918448033832675,0.06453529519698731,8.928024262591238,21.29212098153364,-1.2205745923174245,10.852585153414404,1.7419811304632662,5.13979808466504,-0.6949955925862639,1.4995986450138519,1.098654687414622,4.0754900441257895,-0.4335364123731611,0.8849233212668759,-28.925710595886788,-3.3091202889452,-15.663439860980331,2.949107435797061,1.01662998708175,55.18778137525844,-2.1765646872110365,35.83637512259891,29.40674478942682,182.62300705073972,-12.942267490305557,61.51749992759511,False,8.266391203737554
r_oi_wall_support_resist_wf,v0.10,4462,581,-101,-12,34370.169999999984,5004.059999999994,1727.0800000000163,412.7250000000022,0.4430748543254146,0.43717728055077454,0.002136874925896759,0.01221943906679479,0.5349619004930525,0.53184165232358,0.0030749839907513454,0.00570337239103369,10.898010661543703,11.585746461342397,0.7494118066350399,1.1462106332231627,2.586258508086202,3.85190444246271,0.1492817850366719,0.2117050028115215,1.6374301136536096,3.0556804142012335,0.10523901386582657,-0.13488630865768014,-12.879063709693494,-6.478076356376805,0.3832070252129629,-0.2198486316345445,3.4073420069391855,20.75363686443076,0.21414733264639896,1.4022306117712304,43.88337478808466,134.44364428029897,1.534362508352281,13.338137157154364,False,8.248422479004065
